datetime,logger,temp
2017-11-03T01:30:00Z,logger_Tank13,27.53
2017-11-03T01:45:00Z,logger_Tank13,27.53
2017-11-03T02:00:00Z,logger_Tank13,27.505
2017-11-03T02:15:00Z,logger_Tank13,27.480999999999998
2017-11-03T02:30:00Z,logger_Tank13,27.431
2017-11-03T02:45:00Z,logger_Tank13,27.381999999999998
2017-11-03T03:00:00Z,logger_Tank13,27.333000000000002
2017-11-03T03:15:00Z,logger_Tank13,27.259
2017-11-03T03:30:00Z,logger_Tank13,27.21
2017-11-03T03:45:00Z,logger_Tank13,27.186
2017-11-03T04:00:00Z,logger_Tank13,27.136000000000003
2017-11-03T04:15:00Z,logger_Tank13,27.112000000000002
2017-11-03T04:30:00Z,logger_Tank13,27.087
2017-11-03T04:45:00Z,logger_Tank13,27.038
2017-11-03T05:00:00Z,logger_Tank13,27.014000000000003
2017-11-03T05:15:00Z,logger_Tank13,27.014000000000003
2017-11-03T05:30:00Z,logger_Tank13,26.988999999999997
2017-11-03T05:45:00Z,logger_Tank13,27.014000000000003
2017-11-03T06:00:00Z,logger_Tank13,27.014000000000003
2017-11-03T06:15:00Z,logger_Tank13,27.038
2017-11-03T06:30:00Z,logger_Tank13,27.063
2017-11-03T06:45:00Z,logger_Tank13,27.087
2017-11-03T07:00:00Z,logger_Tank13,27.112000000000002
2017-11-03T07:15:00Z,logger_Tank13,27.136000000000003
2017-11-03T07:30:00Z,logger_Tank13,27.136000000000003
2017-11-03T07:45:00Z,logger_Tank13,27.136000000000003
2017-11-03T08:00:00Z,logger_Tank13,27.136000000000003
2017-11-03T08:15:00Z,logger_Tank13,27.112000000000002
2017-11-03T08:30:00Z,logger_Tank13,27.112000000000002
2017-11-03T08:45:00Z,logger_Tank13,27.112000000000002
2017-11-03T09:00:00Z,logger_Tank13,27.136000000000003
2017-11-03T09:15:00Z,logger_Tank13,27.136000000000003
2017-11-03T09:30:00Z,logger_Tank13,27.161
2017-11-03T09:45:00Z,logger_Tank13,27.161
2017-11-03T10:00:00Z,logger_Tank13,27.161
2017-11-03T10:15:00Z,logger_Tank13,27.161
2017-11-03T10:30:00Z,logger_Tank13,27.161
2017-11-03T10:45:00Z,logger_Tank13,27.186
2017-11-03T11:00:00Z,logger_Tank13,27.186
2017-11-03T11:15:00Z,logger_Tank13,27.186
2017-11-03T11:30:00Z,logger_Tank13,27.186
2017-11-03T11:45:00Z,logger_Tank13,27.21
2017-11-03T12:00:00Z,logger_Tank13,27.21
2017-11-03T12:15:00Z,logger_Tank13,27.186
2017-11-03T12:30:00Z,logger_Tank13,27.186
2017-11-03T12:45:00Z,logger_Tank13,27.186
2017-11-03T13:00:00Z,logger_Tank13,27.161
2017-11-03T13:15:00Z,logger_Tank13,27.161
2017-11-03T13:30:00Z,logger_Tank13,27.161
2017-11-03T13:45:00Z,logger_Tank13,27.136000000000003
2017-11-03T14:00:00Z,logger_Tank13,27.136000000000003
2017-11-03T14:15:00Z,logger_Tank13,27.112000000000002
