Site Name ,MARIAHO
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,10956


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

390,19/11/2017 , 18:30:00,0,0
391,19/11/2017 , 18:45:00,0,0
392,19/11/2017 , 19:00:00,0,0
393,19/11/2017 , 19:15:00,0,0
394,19/11/2017 , 19:30:00,0,0
395,19/11/2017 , 19:45:00,0,0
396,19/11/2017 , 20:00:00,0,0
397,19/11/2017 , 20:15:00,0,0
398,19/11/2017 , 20:30:00,0,0
399,19/11/2017 , 20:45:00,0,0
400,19/11/2017 , 21:00:00,0,0
401,19/11/2017 , 21:15:00,0,0
402,19/11/2017 , 21:30:00,0,0
403,19/11/2017 , 21:45:00,0,0
404,19/11/2017 , 22:00:00,0,0
405,19/11/2017 , 22:15:00,0,0
406,19/11/2017 , 22:30:00,0,0
407,19/11/2017 , 22:45:00,0,0
408,19/11/2017 , 23:00:00,0,0
409,19/11/2017 , 23:15:00,0,0
410,19/11/2017 , 23:30:00,0,0
411,19/11/2017 , 23:45:00,0,0
412,19/11/2017 , 24:00:00,0,0
413,20/11/2017 , 00:15:00,0,0
414,20/11/2017 , 00:30:00,0,0
415,20/11/2017 , 00:45:00,0,0
416,20/11/2017 , 01:00:00,0,0
417,20/11/2017 , 01:15:00,0,0
418,20/11/2017 , 01:30:00,0,0
419,20/11/2017 , 01:45:00,0,0
420,20/11/2017 , 02:00:00,0,0
421,20/11/2017 , 02:15:00,0,0
422,20/11/2017 , 02:30:00,0,0
423,20/11/2017 , 02:45:00,0,0
424,20/11/2017 , 03:00:00,0,0
425,20/11/2017 , 03:15:00,0,0
426,20/11/2017 , 03:30:00,0,0
427,20/11/2017 , 03:45:00,0,0
428,20/11/2017 , 04:00:00,0,0
429,20/11/2017 , 04:15:00,0,0
430,20/11/2017 , 04:30:00,0,0
431,20/11/2017 , 04:45:00,0,0
432,20/11/2017 , 05:00:00,0,0
433,20/11/2017 , 05:15:00,0,0
434,20/11/2017 , 05:30:00,0,0
435,20/11/2017 , 05:45:00,0,0
436,20/11/2017 , 06:00:00,0,0
437,20/11/2017 , 06:15:00,0,0
438,20/11/2017 , 06:30:00,0,0
439,20/11/2017 , 06:45:00,0,0
440,20/11/2017 , 07:00:00,6,6
441,20/11/2017 , 07:15:00,22,22
442,20/11/2017 , 07:30:00,33,33
443,20/11/2017 , 07:45:00,40,40
444,20/11/2017 , 08:00:00,63,63
445,20/11/2017 , 08:15:00,67,67
446,20/11/2017 , 08:30:00,93,93
447,20/11/2017 , 08:45:00,171,171
448,20/11/2017 , 09:00:00,268,268
449,20/11/2017 , 09:15:00,356,356
450,20/11/2017 , 09:30:00,255,255
451,20/11/2017 , 09:45:00,274,274
452,20/11/2017 , 10:00:00,394,394
453,20/11/2017 , 10:15:00,447,447
454,20/11/2017 , 10:30:00,556,556
455,20/11/2017 , 10:45:00,646,646
456,20/11/2017 , 11:00:00,682,682
457,20/11/2017 , 11:15:00,926,926
458,20/11/2017 , 11:30:00,957,957
459,20/11/2017 , 11:45:00,934,934
460,20/11/2017 , 12:00:00,330,330
461,20/11/2017 , 12:15:00,430,430
462,20/11/2017 , 12:30:00,629,629
463,20/11/2017 , 12:45:00,1375,1375
464,20/11/2017 , 13:00:00,1528,1528
465,20/11/2017 , 13:15:00,702,702
466,20/11/2017 , 13:30:00,563,563
467,20/11/2017 , 13:45:00,7,7
