datetime,logger_10956,logger_10957,logger_10958,logger_10959,logger_2488,logger_4803,logger_6377,logger_6378,logger_6379,logger_7272,logger_7274,logger_7276,logger_7277,logger_7278,logger_7279,logger_7280
2017-10-25T23:45:00Z,273,557,174,1498,278,116,111,54,411,578,168,179,1437,1646,490,1582
2017-10-26T00:00:00Z,320,650,205,1731,324,137,131,65,476,689,195,215,1692,1924,575,1917
2017-10-26T00:15:00Z,209,424,136,1108,206,86,82,42,300,448,122,145,1088,1238,365,1218
2017-10-26T00:30:00Z,105,216,67,568,106,41,41,20,156,228,63,72,563,635,186,626
2017-10-26T00:45:00Z,364,771,247,1836,350,142,138,75,489,837,206,294,1971,2018,609,2052
2017-10-26T01:00:00Z,132,265,89,707,132,53,52,27,189,281,79,96,686,807,227,773
2017-10-26T01:15:00Z,93,192,62,518,96,36,37,17,140,203,58,65,498,575,166,565
2017-10-26T01:30:00Z,81,171,53,452,84,31,32,15,122,177,50,56,438,498,146,492
2017-10-26T01:45:00Z,61,124,39,337,62,21,24,11,91,132,37,42,327,375,108,370
2017-10-26T02:00:00Z,61,125,38,331,62,22,23,11,92,133,37,42,333,368,108,366
2017-10-26T02:15:00Z,89,183,56,476,90,33,35,15,131,196,53,62,484,528,157,527
2017-10-26T02:30:00Z,85,173,53,455,85,31,32,15,125,181,51,57,452,496,146,497
2017-10-26T02:45:00Z,44,89,28,241,45,14,17,7,66,95,26,31,239,264,78,265
2017-10-26T03:00:00Z,35,71,21,193,36,10,12,6,53,77,22,24,194,212,62,214
2017-10-26T03:15:00Z,25,55,15,146,27,4,9,3,40,58,15,18,148,157,47,160
2017-10-26T03:30:00Z,26,56,16,146,27,5,9,4,40,59,16,18,150,159,47,160
2017-10-26T03:45:00Z,12,29,7,75,14,0,4,1,21,30,8,9,79,85,25,84
2017-10-26T04:00:00Z,2,5,1,19,3,0,0,0,5,7,1,2,21,22,5,22
2017-10-26T04:15:00Z,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,3
2017-10-26T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26T16:30:00Z,0,0,0,2,0,0,0,0,0,0,0,0,5,7,1,5
2017-10-26T16:45:00Z,6,14,3,47,9,0,1,0,13,0,5,7,47,70,16,53
2017-10-26T17:00:00Z,27,52,18,161,30,4,12,3,45,40,22,28,152,235,52,173
2017-10-26T17:15:00Z,40,76,25,222,42,9,17,5,61,83,28,41,213,309,74,232
2017-10-26T17:30:00Z,54,105,28,278,51,12,22,6,82,119,35,49,299,354,101,293
2017-10-26T17:45:00Z,129,249,84,690,128,49,57,17,188,279,87,142,658,929,235,724
2017-10-26T18:00:00Z,70,131,47,355,64,20,28,9,96,148,43,87,347,505,122,366
2017-10-26T18:15:00Z,78,146,50,406,74,25,33,10,108,166,51,98,384,557,139,427
2017-10-26T18:30:00Z,152,268,100,812,150,59,69,22,220,313,107,192,736,1169,273,854
2017-10-26T18:45:00Z,262,414,207,1326,259,153,107,45,427,524,297,358,1164,2585,466,1425
2017-10-26T19:00:00Z,197,307,150,980,193,103,81,33,294,379,186,260,962,1800,346,1050
2017-10-26T19:15:00Z,181,255,135,927,176,83,105,53,279,343,142,261,815,1643,304,971
2017-10-26T19:30:00Z,345,358,227,2350,353,212,281,152,649,538,318,523,1280,4045,525,1626
2017-10-26T19:45:00Z,500,426,286,3738,500,287,377,208,838,654,348,766,1675,5767,631,2353
2017-10-26T20:00:00Z,502,381,287,3910,498,260,260,198,787,621,306,794,1778,5218,576,2962
2017-10-26T20:15:00Z,569,482,401,4591,597,290,166,237,942,800,344,983,2367,6384,668,3124
2017-10-26T20:30:00Z,541,602,507,5012,671,277,254,266,1054,995,358,1128,2723,6971,758,6010
2017-10-26T20:45:00Z,777,1060,705,5438,872,319,347,330,1319,1547,406,1311,4055,7973,1080,6468
2017-10-26T21:00:00Z,858,955,813,6316,1003,312,317,348,1588,1968,350,1370,3406,8182,973,4119
2017-10-26T21:15:00Z,814,1077,837,6708,1007,312,263,344,1699,2169,354,1450,3849,8245,1192,5596
2017-10-26T21:30:00Z,899,1681,908,6519,1041,331,295,356,1830,2455,413,1461,4430,8213,1491,6059
2017-10-26T21:45:00Z,1025,1325,862,6171,977,336,310,369,1816,2595,365,1471,5046,7678,1399,5082
2017-10-26T22:00:00Z,1096,1609,804,4187,971,345,297,367,1817,2678,362,1523,4971,8288,2678,5735
2017-10-26T22:15:00Z,1102,1757,790,5431,1000,362,311,375,1042,2850,391,1556,5286,8826,1199,5799
2017-10-26T22:30:00Z,1072,2010,726,3688,971,362,323,377,1098,2920,415,1434,5441,9050,1276,5020
2017-10-26T22:45:00Z,1264,2359,965,3185,938,388,359,370,1181,3307,455,1366,6014,9298,1503,4666
2017-10-26T23:00:00Z,1048,1845,808,2876,856,305,295,261,979,2534,382,1022,4927,7228,1310,4213
2017-10-26T23:15:00Z,1247,2295,958,3178,1147,391,363,281,1187,2925,468,1570,6054,9603,1804,5900
2017-10-26T23:30:00Z,1073,2086,1174,2684,810,356,333,246,1058,2275,440,1510,5268,8509,1787,5559
2017-10-26T23:45:00Z,828,1969,1711,2153,572,264,265,228,778,1900,354,1159,4179,6341,1376,4366
2017-10-27T00:00:00Z,983,2562,1436,2420,623,238,289,277,651,2790,401,1361,5122,7141,1497,5119
2017-10-27T00:15:00Z,890,2094,748,3034,599,206,266,276,603,2796,393,1175,4929,6239,1435,4571
2017-10-27T00:30:00Z,783,1598,658,2956,539,174,238,281,597,2604,353,1084,4682,4757,1301,4189
2017-10-27T00:45:00Z,660,1478,507,2429,459,126,204,210,518,2090,281,904,3812,1923,1114,3107
2017-10-27T01:00:00Z,465,1143,324,1959,317,79,155,125,517,1244,206,569,2738,1513,693,1497
2017-10-27T01:15:00Z,558,1411,330,1976,334,66,183,142,639,1232,232,473,3023,1347,776,968
2017-10-27T01:30:00Z,468,1134,238,1935,366,49,156,88,418,596,197,290,2241,1157,470,610
2017-10-27T01:45:00Z,279,850,171,1733,315,39,133,55,309,340,180,201,1799,974,303,458
2017-10-27T02:00:00Z,197,598,128,2037,210,34,124,38,249,247,157,130,2592,840,236,382
2017-10-27T02:15:00Z,141,437,107,1575,183,31,157,30,215,213,135,116,2180,748,194,339
2017-10-27T02:30:00Z,120,415,94,1102,142,27,143,24,178,224,109,110,1708,668,177,328
2017-10-27T02:45:00Z,78,289,60,381,85,17,74,15,113,191,64,79,809,480,123,242
2017-10-27T03:00:00Z,39,93,25,186,37,1,18,7,54,86,24,45,225,252,70,161
2017-10-27T03:15:00Z,30,56,18,139,27,0,11,6,40,63,17,36,158,197,54,130
2017-10-27T03:30:00Z,24,47,14,117,24,0,9,4,34,53,14,30,135,166,46,111
2017-10-27T03:45:00Z,18,34,10,89,17,0,6,3,25,37,10,22,99,123,34,83
2017-10-27T04:00:00Z,7,15,3,44,8,0,2,0,13,15,4,11,49,65,17,45
2017-10-27T04:15:00Z,1,1,0,6,2,0,0,0,2,0,1,1,9,11,3,7
2017-10-27T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27T16:30:00Z,0,0,0,1,0,0,0,0,0,0,0,0,4,7,1,4
2017-10-27T16:45:00Z,4,8,2,34,7,0,1,0,11,6,4,9,39,60,15,40
2017-10-27T17:00:00Z,16,23,10,83,19,0,7,2,26,29,11,21,83,145,35,97
2017-10-27T17:15:00Z,21,33,15,112,23,0,9,4,37,44,15,28,116,196,46,123
2017-10-27T17:30:00Z,30,43,22,153,33,11,14,6,49,61,22,39,149,265,65,176
2017-10-27T17:45:00Z,43,58,34,223,46,28,20,9,71,88,32,57,208,402,86,247
2017-10-27T18:00:00Z,70,94,56,372,80,57,37,17,118,145,56,97,331,674,143,433
2017-10-27T18:15:00Z,112,179,85,552,111,86,52,23,171,253,89,148,543,958,229,647
2017-10-27T18:30:00Z,63,90,56,330,58,75,25,13,98,137,100,89,273,610,129,392
2017-10-27T18:45:00Z,147,160,191,718,172,497,49,45,421,300,408,272,510,2062,300,861
2017-10-27T19:00:00Z,168,146,191,696,188,298,72,56,308,278,255,256,1009,2611,338,798
2017-10-27T19:15:00Z,180,150,185,834,182,335,154,60,378,301,230,252,993,2030,350,874
2017-10-27T19:30:00Z,204,159,160,1327,213,310,173,67,407,306,191,255,688,2554,340,888
2017-10-27T19:45:00Z,416,259,240,2953,422,470,343,129,743,539,271,465,1335,5294,554,1573
2017-10-27T20:00:00Z,499,311,300,3586,503,518,201,148,808,637,274,539,1762,5447,608,3058
2017-10-27T20:15:00Z,534,374,391,3786,553,532,157,163,903,746,288,647,2174,6249,662,2262
2017-10-27T20:30:00Z,489,458,500,4216,609,561,255,185,962,907,298,708,2449,6802,732,5349
2017-10-27T20:45:00Z,564,560,608,4515,735,574,298,208,1064,1117,299,763,3201,7293,813,6023
2017-10-27T21:00:00Z,749,696,743,5266,923,511,298,224,1369,1805,287,860,3120,7801,919,4446
2017-10-27T21:15:00Z,804,935,855,5852,975,571,275,238,1628,2091,328,924,3734,8381,1196,3457
2017-10-27T21:30:00Z,802,1370,872,4983,914,587,263,227,1630,2151,356,930,4012,7636,1410,6365
2017-10-27T21:45:00Z,927,1198,825,4051,883,625,298,235,1614,2283,357,998,4518,7280,1499,4571
2017-10-27T22:00:00Z,864,1153,673,2585,755,529,268,201,1285,2037,321,897,3846,6812,2201,4407
2017-10-27T22:15:00Z,499,732,383,1722,439,307,173,111,626,1164,208,526,2294,3983,779,2462
2017-10-27T22:30:00Z,762,1230,563,2302,660,458,252,174,879,1970,304,759,3679,6387,1105,3667
2017-10-27T22:45:00Z,846,1352,672,2373,639,475,262,172,892,2133,323,746,3944,6468,1210,3410
2017-10-27T23:00:00Z,784,1202,618,2264,653,431,247,141,809,1904,317,723,3645,5806,1165,3430
2017-10-27T23:15:00Z,672,1064,538,2123,584,387,224,115,738,1537,291,685,3216,5193,1092,3215
2017-10-27T23:30:00Z,601,990,495,2097,510,359,222,107,713,1349,284,648,2877,4574,1083,2954
2017-10-27T23:45:00Z,398,659,368,1507,338,249,158,76,494,891,199,438,1914,2980,728,1951
2017-10-28T00:00:00Z,667,1316,659,2056,487,422,231,132,627,1834,299,711,3447,5164,1186,3419
2017-10-28T00:15:00Z,861,1728,800,2687,592,533,274,189,696,2632,372,873,4534,6471,1519,4550
2017-10-28T00:30:00Z,678,1177,598,2232,462,403,204,158,571,2150,297,693,3749,4411,1178,3594
2017-10-28T00:45:00Z,451,883,370,1549,314,251,142,99,364,1398,187,480,2493,1597,789,2148
2017-10-28T01:00:00Z,547,1201,414,2015,336,237,176,109,605,1608,233,553,3126,1464,894,1659
2017-10-28T01:15:00Z,509,1124,329,1669,299,163,166,92,577,1041,215,365,2694,1305,786,896
2017-10-28T01:30:00Z,432,889,232,1622,342,119,140,56,380,520,183,221,1871,1135,448,565
2017-10-28T01:45:00Z,259,665,164,1370,276,98,120,34,283,326,169,153,1728,958,303,456
2017-10-28T02:00:00Z,184,470,131,1668,187,88,116,24,237,251,149,116,2364,848,250,408
2017-10-28T02:15:00Z,134,356,104,1290,158,80,136,19,202,246,124,111,1756,745,215,395
2017-10-28T02:30:00Z,122,344,92,940,124,71,114,15,174,249,100,108,1336,668,200,381
2017-10-28T02:45:00Z,100,264,66,424,92,53,65,11,135,248,66,92,785,556,173,355
2017-10-28T03:00:00Z,89,190,55,348,79,44,40,11,121,195,54,84,492,527,163,348
2017-10-28T03:15:00Z,69,125,42,275,60,30,27,8,93,154,38,69,365,430,130,298
2017-10-28T03:30:00Z,50,89,32,210,45,20,20,6,71,114,27,54,272,343,99,238
2017-10-28T03:45:00Z,29,48,18,123,26,6,11,3,41,60,15,32,153,206,57,143
2017-10-28T04:00:00Z,8,14,4,40,9,0,1,0,14,14,5,10,51,71,19,49
2017-10-28T04:15:00Z,0,2,0,7,1,0,0,0,2,0,0,2,11,15,3,10
2017-10-28T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,0,0,4,7,1,4
2017-10-28T16:45:00Z,2,4,1,21,4,0,0,0,8,0,2,6,28,48,12,34
2017-10-28T17:00:00Z,11,16,7,53,12,0,3,0,20,13,7,16,65,112,28,78
2017-10-28T17:15:00Z,20,28,15,94,20,0,8,2,33,39,14,27,107,187,48,132
2017-10-28T17:30:00Z,25,38,20,119,25,8,10,2,43,53,17,35,133,233,59,171
2017-10-28T17:45:00Z,31,46,25,145,30,16,13,4,52,69,22,43,162,287,72,210
2017-10-28T18:00:00Z,38,56,31,178,36,39,16,5,61,107,28,60,191,364,91,286
2017-10-28T18:15:00Z,47,69,40,218,41,73,18,6,71,138,49,81,216,510,119,362
2017-10-28T18:30:00Z,66,94,100,358,57,550,23,11,127,183,155,139,273,874,148,545
2017-10-28T18:45:00Z,162,167,235,754,168,1033,59,35,410,392,407,335,580,2189,359,1152
2017-10-28T19:00:00Z,292,274,310,1199,295,451,158,64,525,624,321,476,1534,4029,632,1798
2017-10-28T19:15:00Z,329,346,296,1425,321,325,209,65,562,727,255,453,1490,3479,681,1974
2017-10-28T19:30:00Z,362,380,312,1748,354,318,218,73,603,793,245,472,1508,3897,714,2070
2017-10-28T19:45:00Z,379,312,291,2049,378,322,240,84,642,717,235,489,1436,4596,645,1978
2017-10-28T20:00:00Z,340,310,268,1764,336,257,161,70,547,682,190,432,1398,3675,583,2095
2017-10-28T20:15:00Z,434,355,354,2599,453,332,163,97,737,819,241,571,1824,5232,656,2294
2017-10-28T20:30:00Z,434,391,442,3075,498,381,230,117,816,959,263,676,2074,5937,729,3981
2017-10-28T20:45:00Z,462,434,512,3250,584,395,256,128,911,1095,266,732,2462,6480,785,5031
2017-10-28T21:00:00Z,515,466,513,3089,607,334,220,117,932,1387,219,667,2171,5771,773,3422
2017-10-28T21:15:00Z,663,666,748,4537,794,414,236,156,1383,1999,279,872,2921,7647,995,2638
2017-10-28T21:30:00Z,703,1009,834,4443,795,406,225,164,1516,2297,319,920,3489,7607,1326,5494
2017-10-28T21:45:00Z,813,984,839,4235,796,433,248,178,1520,2502,317,943,4113,7523,1596,4345
2017-10-28T22:00:00Z,936,1104,787,2620,828,422,257,180,1318,2736,304,955,4200,8261,3132,4968
2017-10-28T22:15:00Z,590,812,488,1939,525,275,204,103,790,1651,239,630,2799,5164,1036,3233
2017-10-28T22:30:00Z,250,379,184,969,224,117,101,35,358,682,123,287,1333,2044,530,1403
2017-10-28T22:45:00Z,376,568,295,1479,336,179,145,59,521,1033,175,429,1959,3269,761,2097
